order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_amount,total_amount,region
O014305,C04123,2025-02-02,completed,Bank Transfer,5,12.99,46.19,South
O014306,C03985,2026-02-10,completed,Wallet,5,4.99,331.32,West
O014307,C00613,2026-01-24,completed,Card,10,0.0,108.05,West
O014308,C04694,2026-02-08,completed,Wallet,0,0.0,107.16,West
O014309,C01987,2025-07-04,completed,Bank Transfer,20,12.99,93.24,South
O014310,C04002,2025-06-21,completed,Card,10,12.99,194.41,West
O014311,C02864,2025-08-21,completed,COD,0,4.99,115.38,North
O014312,C01802,2024-08-19,completed,Wallet,0,4.99,77.43,South
O014313,C04088,2025-08-03,completed,Card,0,4.99,188.03,West
O014314,C01541,2025-01-18,shipped,Card,0,0.0,66.91,East
O014315,C01500,2026-05-15,completed,Card,10,8.99,197.31,East
O014316,C00992,2024-11-12,completed,Card,35,4.99,38.27,North
O014317,C04819,2024-07-26,completed,COD,0,8.99,255.19,West
O014318,C00728,2026-06-03,completed,COD,0,0.0,64.59,East
O014319,C00213,2024-10-24,completed,COD,5,8.99,40.28,North
O014320,C00273,2025-07-13,completed,Card,20,0.0,88.78,East
O014321,C02859,2025-04-05,completed,Wallet,20,0.0,79.66,West
O014322,C00545,2025-01-13,completed,Wallet,0,0.0,140.95,East
O014323,C03245,2025-06-21,completed,Bank Transfer,0,12.99,38.36,North
O014324,C01613,2025-12-16,completed,Wallet,5,0.0,168.35,West
O014325,C02878,2024-09-22,completed,Card,10,8.99,88.04,East
O014326,C04814,2025-10-26,completed,Bank Transfer,0,0.0,114.99,West
O014327,C00298,2026-04-13,completed,COD,10,12.99,45.95,West
O014328,C02634,2025-01-28,cancelled,COD,0,8.99,109.73,East
O014329,C02270,2025-11-07,completed,COD,0,8.99,79.98,North
O014330,C00078,2026-05-02,completed,Wallet,35,12.99,26.84,South
O014331,C00962,2026-05-11,completed,Card,20,4.99,166.45,West
O014332,C02994,2025-10-16,completed,COD,0,0.0,56.52,North
O014333,C02720,2026-05-17,completed,Bank Transfer,10,12.99,138.39,West
O014334,C03365,2026-01-18,completed,COD,0,4.99,57.2,East
O014335,C01829,2025-07-09,completed,Wallet,20,0.0,107.41,East
O014336,C00253,2024-09-30,completed,Card,0,4.99,409.19,West
O014337,C04130,2026-03-14,completed,Bank Transfer,20,8.99,218.86,South
O014338,C01025,2025-01-25,completed,COD,0,0.0,309.14,North
O014339,C00319,2025-12-20,completed,COD,10,8.99,277.0,West
O014340,C01061,2025-10-14,completed,Wallet,0,8.99,105.21,North
O014341,C02134,2025-03-20,completed,COD,10,12.99,194.47,South
O014342,C01251,2026-01-16,completed,Bank Transfer,10,0.0,95.53,West
O014343,C04293,2025-10-23,completed,Wallet,5,8.99,38.03,South
O014344,C02916,2025-12-26,completed,Card,20,12.99,156.3,South
O014345,C03277,2026-05-26,completed,COD,20,8.99,28.92,Central
O014346,C00291,2025-01-17,completed,Card,0,0.0,93.0,North
O014347,C00880,2026-01-08,completed,Wallet,20,8.99,239.96,North
O014348,C02815,2024-07-29,completed,COD,0,8.99,210.34,South
O014349,C04040,2025-11-30,completed,Card,10,8.99,252.14200000000002,East
O014350,C04511,2024-10-22,completed,Card,20,4.99,308.21,West
O014351,C01677,2024-12-09,completed,Wallet,10,4.99,185.25,Central
O014352,C04472,2024-11-20,completed,Bank Transfer,0,12.99,210.87,Central
O014353,C02609,2026-02-26,completed,Wallet,0,4.99,79.56,Central
O014354,C03555,2025-03-30,completed,Wallet,0,8.99,190.78,South
O014355,C02932,2025-04-11,completed,Bank Transfer,0,0.0,98.71,North
O014356,C04903,2025-03-21,completed,Wallet,10,4.99,50.53,North
O014357,C00590,2025-09-28,completed,Card,20,4.99,152.75,Central
O014358,C02783,2026-04-29,completed,Card,0,0.0,110.34,Central
O014359,C03307,2025-11-07,cancelled,Wallet,35,0.0,127.98,East
O014360,C02638,2024-09-12,completed,Bank Transfer,0,8.99,162.0,Central
O014361,C03420,2025-07-11,completed,Card,5,8.99,29.7,South
O014362,C00015,2024-09-17,completed,Card,5,0.0,68.83,West
O014363,C03171,2024-10-29,shipped,Wallet,10,4.99,139.95,West
O014364,C03002,2024-11-21,completed,Card,0,12.99,56.84,South
O014365,C03383,2025-11-21,shipped,Bank Transfer,0,0.0,73.42,West
O014366,C03010,2026-03-31,shipped,Card,0,8.99,190.39,Central
O014367,C01201,2024-12-28,completed,Wallet,5,4.99,46.97,Central
O014368,C04254,2026-05-18,completed,Wallet,5,0.0,218.38,West
O014369,C01151,2025-01-10,completed,Card,0,0.0,164.42,Central
O014370,C03834,2025-02-09,completed,Bank Transfer,0,8.99,175.59,Central
O014371,C01243,2024-10-01,completed,Bank Transfer,5,4.99,42.87,North
O014372,C03494,2024-08-04,shipped,Wallet,10,8.99,224.03,North
O014373,C01318,2025-09-25,shipped,Bank Transfer,5,12.99,125.2,North
O014374,C04199,2025-04-24,completed,Bank Transfer,10,0.0,312.11,North
O014375,C01812,2024-09-24,completed,Card,10,12.99,167.04,North
O014376,C02064,2025-08-16,completed,Card,20,0.0,103.89,East
O014377,C01250,2025-03-09,completed,Card,0,12.99,31.97,East
O014378,C01626,2025-04-13,completed,Bank Transfer,5,12.99,144.01,South
O014379,C04835,2026-04-10,completed,Wallet,35,12.99,205.49,East
O014380,C04649,2025-04-21,completed,Wallet,0,12.99,188.47,South
O014381,C00418,2025-05-27,shipped,COD,10,12.99,48.84,North
O014382,C03098,2025-11-14,completed,Wallet,20,12.99,370.29,West
O014383,C04242,2026-04-14,completed,Wallet,0,8.99,70.76,South
O014384,C02916,2025-12-21,completed,Card,0,4.99,263.38,North
O014385,C01783,2025-06-25,completed,COD,5,0.0,55.41,South
O014386,C03991,2025-02-08,completed,COD,10,4.99,54.95,West
O014387,C03037,2024-11-08,completed,Bank Transfer,5,0.0,70.38,East
O014388,C00965,2024-09-29,completed,Card,0,4.99,58.58,East
O014389,C01584,2026-01-05,completed,COD,5,4.99,37.08,Central
O014390,C00342,2025-12-20,completed,Wallet,0,0.0,58.78,North
O014391,C04510,2025-03-15,completed,COD,0,4.99,13.24,Central
O014392,C00934,2026-05-16,completed,Wallet,0,12.99,20.79,West
O014393,C00331,2026-06-05,completed,COD,20,0.0,351.35,West
O014394,C04630,2025-09-26,completed,Wallet,10,4.99,136.03,Central
O014395,C01321,2025-01-08,completed,Card,0,8.99,107.21,North
O014396,C03203,2025-07-05,completed,Bank Transfer,0,8.99,134.62,North
O014397,C04805,2026-02-20,shipped,Wallet,0,0.0,77.83,North
O014398,C00605,2025-07-05,completed,Card,5,8.99,102.39,West
O014399,C01789,2025-06-26,completed,Bank Transfer,0,4.99,83.6,West
O014400,C01048,2025-07-24,completed,Bank Transfer,0,8.99,154.05,South
O014401,C01257,2026-03-06,completed,Wallet,20,4.99,199.06,East
O014402,C04468,2025-04-26,completed,COD,0,8.99,61.45,West
O014403,C01483,2024-11-11,completed,Bank Transfer,10,8.99,57.3,South
O014404,C01160,2025-07-10,completed,COD,0,4.99,71.75,North
O014405,C00574,2025-10-05,completed,Card,20,0.0,63.23,Central
O014406,C03776,2026-05-13,shipped,Wallet,0,0.0,155.93,East
O014407,C01698,2024-09-21,completed,Wallet,0,0.0,108.62,North
O014408,C00334,2026-05-19,completed,Card,20,4.99,51.7,North
O014409,C01592,2026-02-08,completed,Bank Transfer,0,12.99,362.36,East
O014410,C04361,2025-11-30,completed,COD,0,4.99,53.702000000000005,East
O014411,C01394,2024-12-19,completed,COD,5,0.0,213.04,West
O014412,C04063,2024-11-28,completed,Card,0,12.99,75.24,East
O014413,C00407,2025-05-08,completed,Wallet,0,8.99,82.02,West
O014414,C01675,2024-11-11,completed,Card,0,4.99,173.96,East
O014415,C02972,2025-10-22,completed,Bank Transfer,20,12.99,7.83,West
O014416,C00034,2025-12-31,completed,COD,10,0.0,176.6,West
O014417,C03433,2025-06-14,completed,Bank Transfer,0,8.99,192.64,South
O014418,C04986,2025-11-17,completed,COD,35,8.99,278.84,East
O014419,C03512,2026-01-19,shipped,Wallet,0,0.0,57.72,West
O014420,C04071,2026-04-27,completed,Wallet,0,0.0,174.97,North
O014421,C00807,2025-11-14,completed,Card,10,0.0,253.88,North
O014422,C02487,2024-12-18,completed,COD,5,4.99,247.24,North
O014423,C03236,2024-10-04,cancelled,Card,0,12.99,122.93,Central
O014424,C02239,2026-05-17,completed,Bank Transfer,0,4.99,235.16,East
O014425,C04445,2026-01-15,completed,Card,10,0.0,398.77,South
O014426,C03873,2026-03-12,completed,Bank Transfer,0,4.99,104.82,South
O014427,C04890,2025-05-05,completed,COD,20,0.0,60.81,South
O014428,C03649,2024-10-23,cancelled,Card,0,0.0,127.68,Central
O014429,C04470,2025-09-09,completed,Card,0,0.0,77.83,East
O014430,C03910,2025-10-10,completed,COD,5,0.0,70.7,North
O014431,C00685,2024-12-05,completed,Wallet,5,12.99,386.9,East
O014432,C04376,2025-06-08,completed,Bank Transfer,10,4.99,85.96,West
O014433,C04768,2025-05-05,shipped,Card,5,12.99,83.61,East
O014434,C03240,2025-01-06,completed,COD,5,0.0,71.55,South
O014435,C01620,2026-02-16,completed,Bank Transfer,0,0.0,139.51,North
O014436,C02101,2025-06-20,completed,COD,0,0.0,164.57,South
O014437,C00148,2026-05-07,completed,Card,10,12.99,257.24,East
O014438,C00041,2024-07-01,completed,COD,10,12.99,46.44,Central
O014439,C01821,2026-05-16,shipped,Bank Transfer,0,0.0,252.29,North
O014440,C01591,2025-10-26,completed,Wallet,0,8.99,54.78,Central
O014441,C01536,2025-11-23,shipped,Bank Transfer,5,8.99,55.32,East
O014442,C01120,2025-01-26,completed,COD,5,12.99,96.02,East
O014443,C03380,2024-08-27,completed,Card,35,8.99,49.75,East
O014444,C01907,2024-12-16,cancelled,Bank Transfer,0,12.99,170.87,North
O014445,C04919,2025-05-19,completed,Card,0,8.99,69.68,South
O014446,C04487,2025-03-04,completed,Bank Transfer,10,0.0,194.17,West
O014447,C03634,2024-11-18,completed,COD,35,8.99,189.91,South
O014448,C04164,2024-07-10,completed,Wallet,20,12.99,165.9,South
O014449,C03389,2025-11-21,completed,Card,10,12.99,160.51,West
O014450,C01076,2025-10-30,completed,Bank Transfer,20,0.0,127.62,Central
O014451,C00847,2024-10-26,shipped,COD,0,8.99,65.28,East
O014452,C02517,2026-01-22,completed,Card,0,0.0,71.87,West
O014453,C03598,2026-06-13,completed,Bank Transfer,0,4.99,74.2,East
O014454,C02675,2026-06-29,completed,Wallet,5,8.99,184.58,West
O014455,C01359,2024-11-19,completed,Card,0,12.99,169.49,East
O014456,C00352,2025-05-08,completed,Wallet,5,8.99,73.76,East
O014457,C01394,2024-08-08,cancelled,COD,10,12.99,110.37,West
O014458,C04464,2024-07-09,completed,COD,0,12.99,247.36,North
O014459,C02165,2026-03-07,cancelled,Card,10,0.0,2.17,Central
O014460,C04545,2026-06-06,completed,COD,20,0.0,100.74,Central
O014461,C04466,2024-11-25,completed,Bank Transfer,5,0.0,137.77,West
O014462,C00725,2025-06-04,completed,Wallet,5,12.99,69.86,South
O014463,C01085,2024-07-18,completed,Card,10,12.99,32.08,Central
O014464,C02681,2026-02-15,completed,Bank Transfer,0,8.99,65.86,West
O014465,C04461,2025-08-04,completed,Bank Transfer,10,0.0,56.72,North
O014466,C01300,2025-01-29,completed,COD,20,4.99,115.15,South
O014467,C02481,2026-06-07,completed,Bank Transfer,0,12.99,60.12,South
O014468,C02036,2024-10-08,completed,Wallet,10,0.0,110.55,West
O014469,C00344,2025-01-12,completed,Card,0,12.99,287.09,West
O014470,C02687,2025-12-28,completed,Card,10,0.0,57.35,Central
O014471,C03367,2025-04-24,completed,COD,0,8.99,205.86,East
O014472,C03204,2025-11-23,completed,Card,5,4.99,115.2,Central
O014473,C03356,2024-12-20,completed,Card,0,0.0,16.32,North
O014474,C04013,2025-10-23,completed,COD,10,0.0,195.96,Central
O014475,C04828,2025-08-11,completed,Card,20,0.0,192.99,North
O014476,C04785,2024-08-04,completed,COD,5,12.99,46.36,North
O014477,C01598,2025-02-21,completed,COD,5,4.99,140.79,West
O014478,C00676,2025-02-02,completed,COD,5,4.99,91.81,North
O014479,C00493,2025-09-05,completed,Card,5,4.99,122.82,South
O014480,C03908,2025-05-16,shipped,Card,10,4.99,64.32,North
O014481,C02219,2025-06-14,shipped,COD,10,0.0,50.48,Central
O014482,C02468,2024-11-01,cancelled,Wallet,0,0.0,50.99,East
O014483,C01407,2026-05-09,completed,COD,20,0.0,231.36,West
O014484,C01293,2025-12-29,completed,Card,5,12.99,57.59,Central
O014485,C02735,2025-11-01,shipped,Card,10,8.99,170.06,West
O014486,C01250,2025-01-17,shipped,Bank Transfer,10,8.99,48.26,West
O014487,C02842,2025-11-10,shipped,Bank Transfer,0,8.99,491.24,East
O014488,C03775,2024-12-19,completed,Bank Transfer,20,0.0,57.47,East
O014489,C01713,2025-06-20,completed,Bank Transfer,10,8.99,45.97,Central
O014490,C02842,2025-01-12,completed,Card,0,12.99,254.5,Central
O014491,C04766,2025-02-06,completed,Card,0,12.99,86.28,South
O014492,C03848,2025-10-17,completed,Bank Transfer,0,8.99,37.58,East
O014493,C00868,2025-02-14,completed,COD,20,0.0,99.28,South
O014494,C01596,2025-12-15,cancelled,COD,5,8.99,65.6,East
O014495,C01085,2025-07-03,completed,Wallet,0,4.99,447.59,Central
O014496,C02653,2026-06-16,completed,Wallet,20,0.0,21.86,Central
O014497,C01925,2024-11-17,shipped,Card,10,8.99,197.09,East
O014498,C01400,2026-05-20,completed,COD,0,12.99,260.4,East
O014499,C02696,2024-10-05,shipped,COD,10,4.99,175.59,North
O014500,C02803,2025-08-05,completed,Card,20,12.99,62.14,South
O014501,C02679,2025-03-29,completed,Card,0,12.99,212.18,Central
O014502,C02068,2025-12-31,completed,Card,20,8.99,142.63,South
O014503,C03528,2024-10-04,shipped,Wallet,5,0.0,156.76,South
O014504,C01173,2025-01-02,completed,Bank Transfer,0,4.99,179.94,Central
O014505,C00433,2024-12-16,completed,Bank Transfer,5,12.99,54.75,South
O014506,C00300,2026-05-03,completed,COD,10,8.99,150.25,West
O014507,C04719,2025-07-26,cancelled,Wallet,20,8.99,172.07,South
O014508,C01360,2024-10-28,shipped,COD,5,12.99,100.67,East
O014509,C00275,2026-01-27,completed,COD,10,0.0,61.54,West
O014510,C00663,2025-01-25,completed,Card,10,4.99,95.45,East
O014511,C03185,2024-12-11,shipped,Bank Transfer,0,4.99,380.59,South
O014512,C01553,2025-06-26,cancelled,COD,10,8.99,139.3,East
O014513,C02627,2026-01-29,shipped,Bank Transfer,5,0.0,107.59,East
O014514,C03826,2026-03-05,shipped,Wallet,0,0.0,46.3,North
O014515,C01240,2024-07-12,shipped,Bank Transfer,0,12.99,209.55,Central
O014516,C00989,2026-04-16,completed,Bank Transfer,0,12.99,149.14,North
O014517,C01888,2026-06-27,shipped,COD,10,4.99,76.49,South
O014518,C02153,2025-02-19,completed,COD,10,4.99,66.43,South
O014519,C02453,2025-07-12,completed,COD,0,4.99,40.29,East
O014520,C04343,2025-04-01,completed,Wallet,20,0.0,153.52,Central
O014521,C00271,2025-06-12,completed,Card,10,12.99,20.36,North
O014522,C04115,2025-10-19,completed,Card,5,4.99,157.5,North
O014523,C01804,2025-10-18,completed,COD,20,4.99,21.98,North
O014524,C04343,2025-06-12,completed,Wallet,5,0.0,89.89,East
O014525,C02082,2025-06-12,completed,Bank Transfer,5,4.99,213.95,South
O014526,C00657,2025-06-22,completed,Card,0,0.0,16.51,Central
O014527,C02460,2025-04-24,completed,COD,0,0.0,246.82,West
O014528,C03940,2024-09-28,completed,COD,0,12.99,65.16,East
O014529,C02413,2025-03-28,completed,COD,5,12.99,94.57,West
O014530,C00246,2025-12-04,completed,Bank Transfer,0,0.0,79.66,East
O014531,C04870,2026-06-13,completed,COD,0,0.0,71.39,North
O014532,C03749,2026-02-13,completed,Wallet,0,12.99,50.84,South
O014533,C04412,2026-03-21,shipped,Bank Transfer,10,4.99,200.86,South
O014534,C04620,2026-01-22,completed,COD,20,8.99,167.46,South
O014535,C03507,2025-07-02,completed,Bank Transfer,0,12.99,46.7,West
O014536,C02419,2025-11-10,shipped,Bank Transfer,0,12.99,171.64,East
O014537,C04883,2026-03-02,completed,Wallet,5,8.99,120.46,Central
O014538,C00045,2024-12-10,completed,COD,0,0.0,96.8,East
O014539,C01643,2024-10-17,completed,COD,10,12.99,146.8,East
O014540,C01870,2025-01-11,completed,Wallet,0,12.99,92.29,West
O014541,C01515,2025-07-21,completed,Card,5,8.99,184.33,East
O014542,C00764,2026-01-25,completed,COD,20,8.99,52.56,West
O014543,C02321,2025-05-25,completed,Wallet,35,4.99,172.1,North
O014544,C01137,2026-06-17,completed,Card,0,8.99,20.13,West
O014545,C03405,2025-02-22,completed,COD,0,12.99,113.64,East
O014546,C04068,2025-06-02,completed,Card,10,0.0,103.5,North
O014547,C03530,2026-05-01,completed,COD,0,4.99,54.59,Central
O014548,C03072,2024-11-02,shipped,Bank Transfer,5,12.99,182.69,North
O014549,C03262,2026-02-27,completed,COD,5,4.99,158.91,West
O014550,C01745,2024-10-19,completed,Card,5,8.99,64.36,West
O014551,C00962,2026-04-23,completed,Card,0,8.99,79.27,South
O014552,C01509,2025-02-21,completed,Wallet,0,8.99,131.73,North
O014553,C01089,2025-10-07,shipped,Bank Transfer,35,4.99,25.45,West
O014554,C02785,2025-12-01,completed,Bank Transfer,20,4.99,81.65,South
O014555,C01565,2025-04-01,completed,Bank Transfer,10,8.99,70.85,North
O014556,C02398,2025-08-06,shipped,Bank Transfer,0,12.99,83.8,South
O014557,C02172,2026-01-03,completed,Card,20,8.99,176.96,East
O014558,C03215,2026-03-31,completed,Wallet,0,4.99,169.55,East
O014559,C01819,2024-09-18,completed,Wallet,0,8.99,50.84,North
O014560,C03265,2025-06-27,completed,COD,20,8.99,110.1,South
O014561,C03334,2026-03-14,completed,Card,0,8.99,127.3,West
O014562,C02586,2025-08-10,completed,Wallet,0,12.99,144.05,North
O014563,C03338,2024-07-21,completed,Bank Transfer,10,12.99,38.35,North
O014564,C01322,2024-09-30,completed,COD,10,4.99,12.38,West
O014565,C01593,2026-02-17,cancelled,Bank Transfer,0,8.99,340.37,North
O014566,C03512,2025-05-05,cancelled,Card,10,0.0,58.51,Central
O014567,C03726,2025-11-26,completed,Bank Transfer,10,4.99,262.68,West
O014568,C02547,2026-04-12,completed,COD,0,8.99,129.68,North
O014569,C01838,2024-09-03,completed,Card,0,12.99,95.3,West
O014570,C00228,2025-05-28,completed,Bank Transfer,5,12.99,100.44,South
O014571,C00172,2024-10-16,completed,Bank Transfer,0,0.0,125.6,West
O014572,C03772,2026-03-06,completed,Bank Transfer,5,4.99,55.06,West
O014573,C03266,2025-05-26,completed,Wallet,35,0.0,55.94,West
O014574,C02110,2026-04-01,completed,Wallet,0,12.99,58.59,East
O014575,C03942,2025-02-04,completed,Bank Transfer,5,0.0,137.53,West
O014576,C02818,2024-10-14,shipped,COD,0,8.99,160.47,North
O014577,C03390,2026-03-25,completed,COD,0,12.99,50.34,West
O014578,C02242,2025-09-21,completed,Bank Transfer,35,4.99,54.78,North
O014579,C00941,2024-11-18,completed,COD,10,4.99,181.93,South
O014580,C03805,2025-11-19,completed,Bank Transfer,0,4.99,216.35,West
O014581,C02152,2025-05-01,completed,Card,0,4.99,192.32,Central
O014582,C03817,2024-08-03,completed,COD,0,12.99,60.47,North
O014583,C03999,2025-01-06,completed,Wallet,5,4.99,139.86,South
O014584,C02067,2025-12-29,completed,Bank Transfer,20,8.99,349.23,South
O014585,C00366,2024-10-01,completed,COD,0,8.99,71.39,South
O014586,C04890,2025-03-04,completed,Bank Transfer,0,12.99,167.79,South
O014587,C04719,2025-01-06,completed,Bank Transfer,0,0.0,113.77,West
O014588,C04541,2025-12-17,completed,COD,20,4.99,459.78,West
O014589,C00200,2026-03-19,completed,Bank Transfer,35,8.99,13.46,South
O014590,C02009,2026-01-26,completed,Wallet,5,12.99,125.03,North
O014591,C00935,2025-12-04,cancelled,Wallet,0,0.0,295.47,South
O014592,C03299,2024-09-04,completed,Bank Transfer,10,12.99,47.48,South
O014593,C03065,2026-04-28,completed,Card,10,0.0,170.99,East
O014594,C03990,2024-10-26,shipped,Bank Transfer,0,12.99,73.71,North
O014595,C02367,2025-04-22,completed,Wallet,20,4.99,21.84,Central
O014596,C03110,2026-02-24,shipped,Wallet,20,4.99,71.92,North
O014597,C03002,2024-12-23,completed,Card,0,12.99,61.8,West
O014598,C04316,2024-12-06,completed,Card,0,8.99,251.24,South
O014599,C02265,2024-07-20,completed,Card,20,0.0,380.77,North
O014600,C00271,2025-03-19,completed,COD,0,8.99,76.43,Central
O014601,C04166,2025-06-26,completed,Bank Transfer,5,0.0,72.4,West
O014602,C01137,2025-06-06,completed,Wallet,5,8.99,16.31,South
O014603,C04825,2024-07-29,completed,Wallet,0,8.99,193.78,East
O014604,C04810,2024-11-27,completed,COD,5,8.99,327.49,East
O014605,C03853,2024-07-04,shipped,Wallet,0,8.99,151.05,North
O014606,C01685,2024-12-12,completed,Bank Transfer,35,12.99,85.42,North
O014607,C02974,2025-09-14,completed,Bank Transfer,0,0.0,129.16,East
O014608,C04685,2024-07-07,completed,COD,10,4.99,189.32,South
O014609,C01897,2024-10-29,completed,Bank Transfer,20,0.0,95.09,North
O014610,C01180,2025-08-01,completed,COD,5,0.0,160.67,North
O014611,C03162,2025-08-13,completed,Bank Transfer,20,12.99,79.46,South
O014612,C04640,2026-04-15,completed,Wallet,20,0.0,34.14,East
O014613,C03969,2025-08-23,completed,Wallet,0,8.99,183.17,North
O014614,C01845,2026-05-06,completed,COD,0,12.99,117.68,West
O014615,C03937,2025-12-10,completed,Bank Transfer,0,0.0,158.57,North
O014616,C04414,2025-08-06,completed,Card,0,0.0,200.83,Central
O014617,C00040,2025-04-06,completed,COD,35,12.99,52.15,Central
O014618,C03587,2024-09-20,completed,Wallet,5,4.99,72.63,East
O014619,C03498,2025-11-27,completed,COD,10,0.0,712.1840000000001,South
O014620,C02631,2026-05-15,completed,Bank Transfer,0,0.0,125.72,South
O014621,C01013,2025-03-24,completed,Card,10,8.99,189.08,North
O014622,C04122,2025-03-17,completed,Card,20,8.99,108.55,West
O014623,C02665,2024-09-10,completed,Bank Transfer,0,8.99,158.06,South
