customer_id,signup_date,region,age_group,acquisition_channel,loyalty_tier
C04268,2024-08-02,West,25-34,Paid Search,Bronze
C04269,2025-07-03,South,45-54,Referral,Bronze
C04270,2026-02-03,South,25-34,Organic,Platinum
C04271,2025-07-23,East,18-24,Social,Gold
C04272,2026-05-12,East,55+,Email,Platinum
C04273,2025-02-15,Central,35-44,Social,Bronze
C04274,2024-07-25,East,45-54,Social,Bronze
C04275,2026-01-16,South,55+,Email,Gold
C04276,2024-08-19,South,45-54,Organic,Silver
C04277,2026-01-09,East,,Referral,Bronze
C04278,2025-12-17,South,45-54,Email,Bronze
C04279,2026-03-08,West,25-34,Email,Bronze
C04280,2025-06-15,South,55+,Social,Silver
C04281,2026-04-14,South,45-54,Paid Search,Gold
C04282,2024-11-01,East,18-24,Social,Bronze
C04283,2025-05-13,North,18-24,Email,Bronze
C04284,2024-09-27,West,55+,Referral,Bronze
C04285,2026-01-11,East,55+,Referral,Silver
C04286,2025-12-03,East,55+,Organic,Bronze
C04287,2026-02-08,West,18-24,Organic,Bronze
C04288,2026-01-09,West,55+,Referral,Silver
C04289,2025-02-10,West,55+,Paid Search,Bronze
C04290,2024-08-19,South,45-54,Social,Silver
C04291,2026-05-09,South,35-44,Organic,Silver
C04292,2025-06-25,West,35-44,Organic,Bronze
C04293,2024-09-07,East,35-44,Social,Silver
C04294,2026-05-07,West,18-24,Email,Silver
C04295,2026-06-25,East,35-44,Email,Silver
C04296,2025-05-21,West,25-34,Referral,Silver
C04297,2026-01-13,North,25-34,Organic,Bronze
C04298,2024-07-27,East,18-24,Paid Search,Bronze
C04299,2024-09-06,North,35-44,Social,Bronze
C04300,2025-01-18,South,18-24,Social,Bronze
C04301,2025-10-22,West,55+,Organic,Bronze
C04302,2024-10-06,East,55+,Social,Bronze
C04303,2024-07-25,South,55+,Referral,Silver
C04304,2025-10-31,Central,25-34,Organic,Bronze
C04305,2026-01-13,West,18-24,Referral,Gold
C04306,2025-12-21,East,35-44,Social,Silver
C04307,2026-02-03,Central,45-54,Social,Bronze
C04308,2026-02-06,East,18-24,Email,Silver
C04309,2025-09-13,West,55+,Email,Bronze
C04310,2025-07-14,North,35-44,Email,Gold
C04311,2026-03-17,South,55+,Organic,Gold
C04312,2025-03-11,South,18-24,Paid Search,Gold
C04313,2024-09-10,North,35-44,Referral,Silver
C04314,2025-12-31,East,35-44,Organic,Gold
C04315,2025-01-18,North,18-24,Email,Silver
C04316,2026-06-14,West,45-54,Social,Gold
C04317,2025-04-28,North,55+,Organic,Bronze
C04318,2026-03-13,North,35-44,Organic,Gold
C04319,2024-07-31,Central,25-34,Referral,Silver
C04320,2025-10-24,West,45-54,Organic,Bronze
C04321,2025-05-23,Central,25-34,Organic,Platinum
C04322,2025-06-03,East,25-34,Organic,Silver
C04323,2025-01-10,North,45-54,Email,Gold
C04324,2026-06-09,East,35-44,Referral,Bronze
C04325,2025-04-13,East,25-34,Organic,Silver
C04326,2026-03-12,North,35-44,Email,Silver
C04327,2025-05-06,West,55+,Email,Bronze
C04328,2024-08-05,East,35-44,Paid Search,Silver
C04329,2026-04-03,West,18-24,Organic,Silver
C04330,2024-11-12,East,55+,Social,Bronze
C04331,2025-01-14,East,,Organic,Silver
C04332,2026-03-20,South,25-34,Organic,Bronze
C04333,2026-04-13,Central,55+,Social,Silver
C04334,2026-04-30,South,55+,Referral,Gold
C04335,2025-05-07,North,55+,Referral,Bronze
C04336,2026-01-03,North,25-34,Email,Bronze
C04337,2025-02-24,West,55+,Paid Search,Bronze
C04338,2025-12-22,Central,55+,Paid Search,Bronze
C04339,2025-07-02,Central,55+,Email,Gold
C04340,2024-08-07,West,35-44,Organic,Bronze
C04341,2025-05-01,Central,25-34,Social,Bronze
C04342,2025-06-06,West,25-34,Email,Bronze
C04343,2025-01-04,South,55+,Referral,Silver
C04344,2025-03-30,East,35-44,Organic,Silver
C04345,2025-07-02,North,55+,Paid Search,Bronze
C04346,2024-08-06,North,35-44,Paid Search,Bronze
C04347,2024-10-19,South,35-44,Social,Bronze
C04348,2026-01-10,North,18-24,Organic,Bronze
C04349,2025-03-14,Central,35-44,Referral,Bronze
C04350,2025-09-17,Central,35-44,Referral,Silver
C04351,2025-08-17,South,18-24,Paid Search,Bronze
C04352,2025-08-06,West,18-24,Social,Bronze
C04353,2025-04-28,South,35-44,Social,Silver
C04354,2025-06-18,North,25-34,Organic,Silver
C04355,2026-02-21,South,45-54,Referral,Bronze
C04356,2026-06-04,South,35-44,Email,Bronze
C04357,2025-01-04,South,35-44,Paid Search,Silver
C04358,2025-11-01,North,18-24,Social,Bronze
C04359,2026-06-07,North,35-44,Paid Search,Silver
C04360,2024-07-06,North,35-44,Paid Search,Silver
C04361,2026-01-24,Central,35-44,Paid Search,Gold
C04362,2025-06-28,North,25-34,Organic,Bronze
C04363,2026-06-06,South,18-24,Referral,Bronze
C04364,2025-08-26,East,55+,Email,Gold
C04365,2026-03-04,South,55+,Referral,Bronze
C04366,2024-10-30,East,55+,Organic,Bronze
C04367,2024-10-12,North,25-34,Email,Silver
C04368,2026-05-07,West,45-54,Social,Bronze
C04369,2025-07-19,East,18-24,Email,Silver
C04370,2025-08-12,West,55+,Referral,Gold
C04371,2024-11-01,East,18-24,Paid Search,Silver
C04372,2024-12-13,East,35-44,Organic,Bronze
C04373,2026-02-17,South,55+,Organic,Gold
C04374,2025-02-07,North,45-54,Social,Silver
C04375,2025-08-30,East,55+,Organic,Bronze
C04376,2025-02-16,North,35-44,Organic,Silver
C04377,2025-01-09,South,18-24,Organic,Bronze
C04378,2024-10-30,West,18-24,Paid Search,Bronze
C04379,2026-05-09,North,18-24,Organic,Silver
C04380,2026-05-17,North,,Social,Bronze
C04381,2024-09-22,West,35-44,Email,Bronze
C04382,2025-03-15,South,18-24,Paid Search,Silver
C04383,2025-08-16,West,18-24,Organic,Bronze
C04384,2025-04-06,Central,35-44,Social,Bronze
C04385,2025-12-08,Central,45-54,Organic,Bronze
C04386,2025-01-06,East,45-54,Email,Silver
C04387,2024-08-12,South,18-24,Paid Search,Gold
C04388,2025-03-03,East,55+,Social,Bronze
C04389,2025-09-09,East,35-44,Paid Search,Silver
C04390,2024-11-09,East,25-34,Paid Search,Bronze
C04391,2026-02-15,South,25-34,Organic,Bronze
C04392,2024-07-09,North,55+,Social,Bronze
C04393,2024-08-19,North,35-44,Organic,Bronze
C04394,2025-07-06,North,25-34,Email,Bronze
C04395,2025-07-09,North,35-44,Paid Search,Silver
C04396,2025-01-31,Central,18-24,Social,Silver
C04397,2025-01-05,North,18-24,Social,Platinum
C04398,2024-08-20,East,25-34,Email,Gold
C04399,2025-10-27,Central,25-34,Email,Bronze
C04400,2025-04-03,South,25-34,Social,Bronze
C04401,2024-09-25,East,18-24,Referral,Bronze
C04402,2025-04-18,West,45-54,Paid Search,Bronze
C04403,2026-05-15,South,18-24,Email,Gold
C04404,2025-01-07,East,25-34,Paid Search,Bronze
C04405,2026-04-14,West,55+,Email,Bronze
C04406,2025-01-05,West,18-24,Social,Bronze
C04407,2024-11-13,West,25-34,Referral,Gold
C04408,2025-01-07,Central,35-44,Paid Search,Bronze
C04409,2025-02-21,South,25-34,Social,Silver
C04410,2024-09-26,West,25-34,Organic,Bronze
C04411,2025-09-02,East,18-24,Email,Bronze
C04412,2025-03-01,West,35-44,Organic,Bronze
C04413,2025-12-06,West,45-54,Social,Silver
C04414,2025-06-23,West,35-44,Organic,Silver
C04415,2025-05-19,Central,55+,Paid Search,Bronze
C04416,2025-06-09,South,45-54,Social,Bronze
C04417,2024-10-22,West,45-54,Paid Search,Bronze
C04418,2025-12-02,South,35-44,Paid Search,Bronze
C04419,2024-09-14,East,45-54,Organic,Bronze
C04420,2025-12-08,West,35-44,Email,Bronze
C04421,2026-06-29,West,55+,Email,Silver
C04422,2026-01-08,East,35-44,Social,Silver
C04423,2025-05-28,East,35-44,Organic,Silver
C04424,2025-02-15,South,,Organic,Silver
C04425,2026-03-29,North,55+,Email,Platinum
C04426,2025-01-04,South,35-44,Referral,Gold
C04427,2025-06-17,Central,45-54,Referral,Bronze
C04428,2026-01-13,South,45-54,Social,Bronze
C04429,2026-05-04,Central,18-24,Social,Bronze
C04430,2026-05-03,South,45-54,Organic,Gold
C04431,2024-09-02,West,35-44,Organic,Bronze
C04432,2026-04-16,East,25-34,Email,Bronze
C04433,2024-09-22,West,25-34,Social,Bronze
C04434,2025-08-31,West,45-54,Social,Silver
C04435,2026-05-09,West,18-24,Paid Search,Silver
C04436,2025-10-21,Central,45-54,Paid Search,Silver
C04437,2026-05-22,East,55+,Referral,Silver
C04438,2025-03-09,North,18-24,Referral,Gold
C04439,2025-02-15,South,18-24,Email,Bronze
C04440,2025-02-23,West,18-24,Paid Search,Gold
C04441,2025-03-16,East,45-54,Email,Silver
C04442,2025-11-10,East,55+,Paid Search,Bronze
C04443,2025-05-26,East,55+,Social,Platinum
C04444,2025-12-20,South,18-24,Organic,Gold
C04445,2025-04-30,West,35-44,Email,Gold
C04446,2025-02-10,West,18-24,Organic,Gold
C04447,2024-11-16,West,25-34,Email,Bronze
C04448,2025-08-06,West,25-34,Email,Bronze
C04449,2026-04-16,Central,45-54,Organic,Bronze
C04450,2026-03-19,East,55+,Social,Gold
C04451,2025-01-01,Central,55+,Paid Search,Silver
C04452,2025-06-14,North,18-24,Social,Platinum
C04453,2025-11-27,West,25-34,Organic,Gold
C04454,2025-09-20,West,25-34,Email,Silver
C04455,2024-08-18,East,25-34,Social,Bronze
C04456,2025-09-04,South,25-34,Paid Search,Bronze
C04457,2024-07-29,East,45-54,Referral,Bronze
C04458,2024-09-23,South,45-54,Email,Silver
C04459,2025-10-20,Central,55+,Email,Bronze
C04460,2024-09-13,South,45-54,Organic,Gold
C04461,2025-03-05,North,25-34,Social,Silver
C04462,2025-09-02,East,18-24,Email,Bronze
C04463,2025-10-21,South,25-34,Referral,Gold
C04464,2025-05-21,North,45-54,Email,Silver
C04465,2024-09-07,East,55+,Organic,Silver
C04466,2026-02-03,East,25-34,Email,Bronze
C04467,2026-05-24,North,18-24,Organic,Bronze
C04468,2026-04-09,East,18-24,Paid Search,Bronze
C04469,2025-12-28,East,18-24,Referral,Bronze
C04470,2025-04-20,West,45-54,Referral,Silver
C04471,2026-03-31,South,35-44,Referral,Gold
C04472,2025-06-21,South,45-54,Paid Search,Gold
C04473,2024-10-08,Central,18-24,Email,Bronze
C04474,2026-03-13,East,35-44,Email,Platinum
C04475,2025-02-19,North,18-24,Paid Search,Bronze
C04476,2026-05-16,West,25-34,Referral,Bronze
C04477,2025-03-26,North,45-54,Referral,Silver
C04478,2026-03-26,West,25-34,Organic,Gold
C04479,2025-07-27,West,45-54,Email,Gold
C04480,2025-06-06,Central,25-34,Social,Silver
C04481,2025-02-02,Central,35-44,Email,Bronze
C04482,2026-03-02,South,35-44,Social,Bronze
C04483,2024-08-14,West,25-34,Paid Search,Bronze
C04484,2025-06-07,South,18-24,Organic,Silver
C04485,2025-03-26,East,35-44,Social,Bronze
C04486,2025-08-01,East,55+,Referral,Bronze
C04487,2025-01-02,North,45-54,Referral,Bronze
C04488,2025-10-28,North,45-54,Paid Search,Silver
C04489,2025-04-08,North,55+,Referral,Silver
C04490,2024-11-15,North,18-24,Paid Search,Bronze
C04491,2024-11-21,South,45-54,Social,Bronze
C04492,2025-11-20,Central,25-34,Paid Search,Silver
C04493,2025-01-07,East,45-54,Social,Silver
C04494,2025-02-09,West,55+,Social,Bronze
C04495,2025-10-01,West,55+,Email,Bronze
C04496,2025-02-26,West,35-44,Social,Gold
C04497,2025-04-09,South,55+,Social,Silver
C04498,2024-12-26,West,45-54,Email,Bronze
C04499,2025-03-09,West,18-24,Social,Silver
C04500,2025-11-18,West,25-34,Social,Silver
C04501,2025-07-25,Central,55+,Organic,Bronze
C04502,2026-06-28,East,55+,Referral,Bronze
C04503,2026-01-14,East,55+,Organic,Gold
C04504,2024-07-13,Central,25-34,Referral,Bronze
C04505,2025-04-03,East,25-34,Email,Bronze
C04506,2025-01-28,West,55+,Referral,Silver
C04507,2025-09-02,North,18-24,Organic,Bronze
C04508,2025-01-10,North,55+,Paid Search,Silver
C04509,2026-06-05,East,45-54,Organic,Bronze
C04510,2025-02-04,North,45-54,Social,Bronze
C04511,2025-07-16,Central,35-44,Referral,Bronze
C04512,2024-09-28,North,55+,Email,Platinum
C04513,2026-04-25,West,45-54,Email,Silver
C04514,2026-04-26,South,18-24,Referral,Gold
C04515,2026-01-30,Central,,Organic,Bronze
C04516,2025-03-14,South,55+,Email,Silver
C04517,2024-08-12,North,18-24,Paid Search,Bronze
C04518,2025-12-01,North,45-54,Email,Silver
C04519,2025-05-09,East,25-34,Email,Bronze
C04520,2026-06-22,Central,35-44,Email,Silver
C04521,2025-11-22,Central,55+,Social,Bronze
C04522,2025-07-28,South,35-44,Email,Bronze
C04523,2026-06-20,East,18-24,Social,Silver
C04524,2026-02-04,North,18-24,Email,Bronze
C04525,2025-05-31,East,45-54,Social,Bronze
C04526,2024-07-14,East,55+,Paid Search,Gold
C04527,2024-09-06,South,25-34,Paid Search,Bronze
C04528,2025-05-20,East,55+,Paid Search,Silver
C04529,2025-08-14,Central,35-44,Email,Gold
C04530,2024-07-22,North,18-24,Referral,Silver
C04531,2024-10-01,North,35-44,Organic,Bronze
C04532,2025-11-26,North,55+,Organic,Silver
C04533,2025-12-30,North,25-34,Social,Bronze
C04534,2024-07-22,North,55+,Email,Bronze
C04535,2025-07-06,East,45-54,Organic,Silver
C04536,2024-08-29,North,25-34,Paid Search,Gold
C04537,2025-12-10,West,45-54,Organic,Bronze
C04538,2026-03-01,Central,35-44,Organic,Bronze
C04539,2026-03-26,Central,18-24,Organic,Silver
C04540,2025-09-10,West,55+,Email,Bronze
C04541,2025-10-02,North,25-34,Referral,Silver
C04542,2026-05-07,North,35-44,Social,Bronze
C04543,2025-09-20,South,45-54,Organic,Bronze
C04544,2025-05-22,Central,18-24,Referral,Silver
C04545,2026-01-02,Central,45-54,Paid Search,Platinum
C04546,2025-09-04,South,25-34,Organic,Bronze
C04547,2026-03-07,South,35-44,Organic,Gold
C04548,2025-07-18,East,35-44,Paid Search,Bronze
C04549,2026-03-26,South,45-54,Email,Bronze
C04550,2024-08-02,Central,18-24,Paid Search,Bronze
C04551,2024-07-27,North,18-24,Social,Bronze
C04552,2024-09-11,South,35-44,Paid Search,Silver
C04553,2025-08-10,East,18-24,Referral,Bronze
C04554,2025-11-29,North,25-34,Email,Bronze
C04555,2024-12-05,South,45-54,Email,Bronze
C04556,2024-10-22,West,55+,Social,Silver
C04557,2026-03-20,North,45-54,Social,Gold
C04558,2025-12-30,East,25-34,Referral,Bronze
C04559,2025-10-16,South,55+,Email,Bronze
C04560,2025-06-22,North,35-44,Referral,Platinum
C04561,2025-05-03,North,18-24,Organic,Bronze
C04562,2024-07-15,South,45-54,Referral,Silver
C04563,2024-11-15,North,35-44,Referral,Silver
C04564,2026-04-15,South,25-34,Email,Gold
C04565,2025-03-05,West,45-54,Referral,Bronze
C04566,2025-11-26,West,45-54,Social,Bronze
C04567,2025-11-26,Central,25-34,Paid Search,Bronze
C04568,2025-02-11,East,18-24,Email,Bronze
C04569,2024-11-26,West,35-44,Email,Bronze
C04570,2025-11-17,West,18-24,Organic,Platinum
C04571,2024-09-07,North,45-54,Paid Search,Bronze
C04572,2025-06-26,South,35-44,Paid Search,Bronze
C04573,2026-04-09,East,25-34,Social,Bronze
C04574,2025-12-01,West,35-44,Organic,Bronze
C04575,2026-01-09,East,25-34,Email,Bronze
C04576,2024-08-30,North,25-34,Organic,Bronze
C04577,2024-11-23,Central,25-34,Referral,Silver
C04578,2025-01-17,North,45-54,Email,Silver
C04579,2025-01-30,Central,55+,Paid Search,Bronze
C04580,2024-11-19,West,45-54,Paid Search,Silver
C04581,2026-06-09,West,25-34,Email,Bronze
C04582,2024-10-29,West,55+,Organic,Bronze
C04583,2025-11-29,North,18-24,Email,Gold
C04584,2025-09-01,West,25-34,Social,Gold
C04585,2025-09-19,West,18-24,Paid Search,Bronze
C04586,2024-12-04,West,55+,Referral,Bronze
C04587,2025-02-10,South,18-24,Email,Bronze
C04588,2025-09-16,North,35-44,Organic,Bronze
C04589,2025-02-04,South,18-24,Email,Silver
C04590,2025-11-19,East,25-34,Social,Bronze
C04591,2024-07-29,East,45-54,Email,Gold
C04592,2024-08-23,West,55+,Social,Silver
C04593,2025-12-14,West,18-24,Referral,Bronze
C04594,2025-09-23,West,18-24,Referral,Gold
C04595,2024-08-01,South,25-34,Organic,Silver
C04596,2026-04-17,East,55+,Social,Bronze
C04597,2024-07-04,South,18-24,Paid Search,Bronze
C04598,2026-05-28,South,18-24,Social,Gold
C04599,2025-12-14,North,35-44,Organic,Gold
C04600,2026-06-21,South,25-34,Social,Bronze
C04601,2026-05-23,South,18-24,Organic,Silver
C04602,2025-02-14,East,35-44,Email,Gold
C04603,2026-01-03,North,45-54,Social,Platinum
C04604,2024-12-01,South,18-24,Referral,Bronze
C04605,2025-06-09,North,45-54,Referral,Bronze
C04606,2024-12-23,West,18-24,Email,Gold
C04607,2025-06-20,East,45-54,Social,Bronze
C04608,2026-03-28,South,25-34,Email,Bronze
C04609,2025-05-14,North,25-34,Email,Silver
C04610,2024-09-06,Central,18-24,Organic,Bronze
C04611,2025-02-22,East,55+,Paid Search,Silver
C04612,2026-01-25,West,35-44,Referral,Bronze
C04613,2025-07-16,East,45-54,Paid Search,Silver
C04614,2025-08-13,West,25-34,Organic,Bronze
C04615,2025-05-11,Central,18-24,Referral,Silver
C04616,2025-01-30,South,18-24,Referral,Bronze
C04617,2025-09-10,West,35-44,Email,Bronze
C04618,2025-10-05,North,25-34,Email,Gold
C04619,2026-04-16,West,45-54,Paid Search,Silver
C04620,2025-09-24,South,45-54,Paid Search,Bronze
C04621,2026-06-26,North,25-34,Referral,Bronze
C04622,2026-02-23,Central,35-44,Referral,Silver
C04623,2024-08-27,West,25-34,Social,Platinum
C04624,2025-04-12,South,45-54,Paid Search,Bronze
C04625,2025-04-07,Central,45-54,Organic,Gold
C04626,2024-07-03,South,45-54,Organic,Bronze
C04627,2024-11-09,East,18-24,Social,Silver
C04628,2026-01-07,West,25-34,Social,Bronze
C04629,2025-03-14,South,55+,Email,Bronze
C04630,2024-10-16,East,25-34,Referral,Gold
C04631,2025-01-26,West,18-24,Paid Search,Bronze
C04632,2025-01-17,North,18-24,Organic,Gold
C04633,2024-11-05,East,18-24,Referral,Bronze
C04634,2024-09-12,South,45-54,Email,Bronze
C04635,2026-01-09,West,18-24,Social,Gold
C04636,2026-02-22,North,35-44,Organic,Silver
C04637,2025-06-27,South,25-34,Social,Bronze
C04638,2025-09-22,West,18-24,Email,Silver
C04639,2026-05-02,North,55+,Referral,Bronze
C04640,2026-03-07,East,45-54,Social,Gold
C04641,2024-07-24,West,55+,Social,Bronze
C04642,2026-05-26,West,55+,Paid Search,Bronze
C04643,2024-08-18,North,55+,Social,Bronze
C04644,2024-07-20,West,45-54,Organic,Silver
C04645,2025-04-20,West,35-44,Organic,Gold
C04646,2025-12-26,South,45-54,Email,Gold
C04647,2024-08-28,West,35-44,Paid Search,Bronze
C04648,2025-01-30,West,18-24,Referral,Bronze
C04649,2025-01-08,East,25-34,Paid Search,Bronze
C04650,2025-04-16,East,35-44,Referral,Gold
C04651,2026-06-19,West,18-24,Organic,Bronze
C04652,2025-02-27,Central,55+,Organic,Silver
C04653,2024-11-30,East,55+,Social,Bronze
C04654,2024-09-28,West,35-44,Referral,Platinum
C04655,2024-11-22,West,35-44,Organic,Bronze
C04656,2024-10-06,West,55+,Social,Bronze
C04657,2025-08-23,Central,35-44,Paid Search,Gold
C04658,2025-05-03,North,45-54,Email,Gold
C04659,2025-06-29,North,35-44,Social,Silver
C04660,2026-02-27,East,25-34,Email,Silver
C04661,2025-08-28,East,45-54,Paid Search,Silver
C04662,2024-10-22,East,18-24,Paid Search,Bronze
C04663,2025-04-01,West,25-34,Email,Bronze
C04664,2025-02-13,Central,,Paid Search,Silver
C04665,2026-02-23,South,45-54,Email,Silver
C04666,2025-02-09,West,55+,Organic,Bronze
C04667,2024-10-10,North,45-54,Paid Search,Bronze
C04668,2025-12-19,East,18-24,Organic,Silver
C04669,2025-05-09,North,55+,Organic,Bronze
C04670,2024-09-08,East,35-44,Paid Search,Silver
C04671,2025-11-15,East,18-24,Social,Silver
C04672,2024-12-01,West,35-44,Organic,Bronze
C04673,2026-03-25,West,18-24,Organic,Bronze
C04674,2026-02-27,South,35-44,Referral,Bronze
C04675,2025-03-27,North,35-44,Social,Bronze
C04676,2025-08-10,North,18-24,Email,Silver
C04677,2025-08-18,Central,55+,Email,Silver
C04678,2025-10-20,Central,35-44,Organic,Gold
C04679,2024-08-20,South,55+,Email,Bronze
C04680,2025-02-22,South,35-44,Referral,Silver
C04681,2024-11-02,East,35-44,Social,Bronze
C04682,2025-11-21,West,55+,Referral,Gold
C04683,2024-08-20,South,25-34,Referral,Bronze
C04684,2025-07-12,North,55+,Social,Silver
C04685,2025-12-13,South,18-24,Organic,Bronze
C04686,2026-05-23,South,55+,Email,Bronze
C04687,2025-01-26,South,45-54,Referral,Platinum
C04688,2024-07-06,North,35-44,Social,Bronze
C04689,2025-12-10,West,25-34,Referral,Bronze
C04690,2024-07-02,East,35-44,Social,Silver
C04691,2024-08-18,South,35-44,Social,Bronze
C04692,2026-06-23,East,55+,Referral,Bronze
C04693,2026-03-21,East,55+,Organic,Bronze
C04694,2025-11-28,West,,Social,Bronze
C04695,2026-03-02,Central,25-34,Organic,Gold
C04696,2024-08-24,North,25-34,Email,Silver
C04697,2024-09-03,Central,25-34,Referral,Bronze
C04698,2025-02-05,West,18-24,Referral,Bronze
C04699,2024-07-18,West,18-24,Paid Search,Gold
C04700,2026-04-09,South,45-54,Email,Gold
C04701,2024-08-11,South,25-34,Referral,Bronze
C04702,2025-08-01,North,35-44,Referral,Silver
C04703,2026-03-15,Central,45-54,Social,Bronze
C04704,2025-12-18,East,45-54,Organic,Bronze
C04705,2024-12-19,South,25-34,Social,Gold
C04706,2025-06-08,East,45-54,Email,Gold
C04707,2025-08-04,North,18-24,Email,Bronze
C04708,2026-01-11,North,35-44,Paid Search,Gold
C04709,2025-05-07,East,18-24,Paid Search,Silver
C04710,2025-01-24,East,35-44,Email,Silver
C04711,2026-01-31,West,18-24,Social,Silver
C04712,2026-04-08,West,55+,Social,Bronze
C04713,2025-06-22,East,45-54,Referral,Gold
C04714,2024-07-21,West,25-34,Organic,Bronze
C04715,2025-06-30,North,45-54,Paid Search,Bronze
C04716,2026-04-10,West,25-34,Referral,Bronze
C04717,2026-06-22,West,35-44,Referral,Silver
C04718,2025-04-19,South,18-24,Paid Search,Bronze
C04719,2024-10-18,North,35-44,Referral,Bronze
C04720,2025-08-22,North,18-24,Paid Search,Silver
C04721,2026-02-26,North,18-24,Organic,Bronze
C04722,2026-05-20,East,35-44,Paid Search,Bronze
C04723,2024-08-07,North,35-44,Social,Bronze
C04724,2025-01-28,West,25-34,Organic,Silver
C04725,2025-06-14,North,18-24,Organic,Bronze
C04726,2024-09-10,North,35-44,Email,Bronze
C04727,2026-04-08,South,55+,Email,Bronze
C04728,2024-09-20,North,45-54,Email,Gold
C04729,2025-10-28,Central,18-24,Referral,Silver
C04730,2026-05-01,South,55+,Paid Search,Bronze
C04731,2025-11-12,North,35-44,Referral,Gold
C04732,2026-01-08,North,35-44,Paid Search,Gold
C04733,2025-01-08,South,18-24,Referral,Silver
