session_id,customer_id,session_date,channel,device,pages_viewed,added_to_cart,purchased
S022313,C03292,2024-11-28,Organic,Mobile,1,False,False
S022314,C03443,2025-08-16,Organic,Mobile,2,False,False
S022315,C03670,2025-03-30,Referral,Mobile,7,True,False
S022316,C04494,2025-02-09,Referral,Mobile,4,False,True
S022317,C04843,2025-01-24,Paid Search,Mobile,5,False,False
S022318,C03915,2026-03-18,Social,Desktop,10,False,False
S022319,C02664,2025-07-08,Referral,Desktop,9,False,False
S022320,C04068,2024-10-17,Referral,Mobile,5,True,False
S022321,C04500,2026-05-02,Email,Desktop,6,False,False
S022322,C01979,2024-11-16,Social,Mobile,2,False,True
S022323,C04125,2024-10-24,Organic,Desktop,5,False,False
S022324,C01676,2025-07-31,Email,Tablet,3,False,False
S022325,C02309,2025-01-04,Social,Mobile,7,False,False
S022326,C01083,2025-11-20,Referral,Tablet,10,True,True
S022327,C01881,2026-01-18,Referral,Mobile,6,True,True
S022328,C01150,2024-11-05,Referral,Tablet,4,True,False
S022329,C00324,2024-07-18,Paid Search,Desktop,5,False,False
S022330,C01351,2025-07-06,Email,Mobile,4,False,False
S022331,C04556,2025-03-24,Referral,Mobile,7,False,False
S022332,C02990,2025-12-16,Social,Desktop,3,True,False
S022333,C04579,2025-12-15,Paid Search,Desktop,5,False,False
S022334,C01699,2026-06-06,Organic,Mobile,8,False,False
S022335,C02171,2025-11-17,Organic,Desktop,4,False,False
S022336,C01986,2024-08-01,Paid Search,Desktop,4,True,False
S022337,C04197,2025-07-19,Organic,Desktop,5,False,False
S022338,C02056,2026-01-01,Paid Search,Mobile,6,False,False
S022339,C04604,2025-10-04,Organic,Mobile,9,False,False
S022340,C02315,2025-02-11,Referral,Mobile,8,True,False
S022341,C01712,2024-12-18,Email,Mobile,2,True,True
S022342,C01278,2024-07-24,Social,Mobile,12,False,False
S022343,C00048,2026-03-24,Organic,Desktop,4,False,False
S022344,C01252,2024-12-10,Social,Mobile,7,True,False
S022345,C00425,2026-02-21,Paid Search,Mobile,3,True,False
S022346,C03312,2024-10-29,Referral,Desktop,6,False,False
S022347,C02872,2026-04-19,Paid Search,Mobile,5,False,False
S022348,C02515,2024-08-08,Paid Search,Mobile,4,True,True
S022349,C02853,2024-08-07,Social,Desktop,6,True,False
S022350,C00732,2026-03-18,Email,Mobile,9,False,False
S022351,C01433,2026-02-04,Referral,Mobile,8,False,False
S022352,C04838,2025-10-24,Social,Tablet,5,False,False
S022353,C03305,2025-03-22,Social,Desktop,9,False,False
S022354,C01765,2024-07-31,Email,Tablet,3,True,False
S022355,C02809,2024-12-30,Referral,Mobile,2,False,False
S022356,C04835,2026-02-15,Email,Mobile,8,False,False
S022357,C02070,2026-05-21,Paid Search,Desktop,4,False,False
S022358,C01566,2024-10-31,Social,Desktop,4,False,False
S022359,C01696,2024-11-29,Social,Tablet,5,True,False
S022360,C02452,2026-02-10,Paid Search,Mobile,9,False,False
S022361,C01854,2025-05-22,Organic,Mobile,5,False,True
S022362,C02940,2025-07-05,Social,Desktop,7,False,True
S022363,C04278,2025-05-30,Organic,Mobile,10,False,False
S022364,C00406,2025-12-05,Email,Desktop,11,False,False
S022365,C00784,2025-02-11,Social,Desktop,4,False,False
S022366,C04094,2025-04-21,Referral,Mobile,4,False,False
S022367,C04800,2025-10-03,Referral,Desktop,7,True,False
S022368,C00145,2024-12-24,Email,Mobile,7,True,False
S022369,C00938,2026-02-16,Social,Mobile,4,False,True
S022370,C04752,2025-09-23,Paid Search,Mobile,7,False,False
S022371,C02436,2024-12-01,Social,Mobile,3,False,False
S022372,C02640,2026-02-02,Paid Search,Mobile,7,False,False
S022373,C01021,2025-09-17,Organic,Desktop,5,False,False
S022374,C01214,2025-02-25,Social,Mobile,4,True,False
S022375,C02482,2025-04-24,Referral,Mobile,7,True,False
S022376,C02178,2026-02-17,Referral,Mobile,8,False,False
S022377,C02765,2026-03-25,Paid Search,Desktop,11,True,False
S022378,C00923,2026-02-06,Referral,Desktop,9,True,False
S022379,C01372,2024-07-07,Referral,Mobile,10,False,False
S022380,C00870,2026-03-26,Organic,Desktop,5,True,False
S022381,C00954,2026-03-22,Organic,Mobile,7,False,False
S022382,C01690,2025-02-15,Organic,Desktop,7,False,False
S022383,C01762,2025-01-26,Referral,Mobile,3,False,True
S022384,C04874,2026-03-20,Paid Search,Desktop,4,False,False
S022385,C04907,2025-06-25,Organic,Mobile,5,False,False
S022386,C00382,2025-05-06,Social,Mobile,9,False,False
S022387,C03525,2026-02-09,Email,Desktop,6,False,False
S022388,C02450,2026-05-08,Organic,Mobile,4,False,False
S022389,C04300,2025-05-07,Social,Desktop,2,True,False
S022390,C01593,2025-04-03,Organic,Mobile,2,True,False
S022391,C04408,2025-08-24,Referral,Tablet,10,False,False
S022392,C00736,2025-03-15,Organic,Desktop,4,False,False
S022393,C04511,2025-06-01,Social,Desktop,5,False,False
S022394,C03019,2025-06-09,Referral,Tablet,5,False,False
S022395,C03888,2024-08-05,Email,Mobile,1,True,False
S022396,C04373,2025-03-05,Email,Mobile,2,False,True
S022397,C02906,2024-12-30,Referral,Mobile,4,False,False
S022398,C00249,2026-02-17,Organic,Desktop,7,False,False
S022399,C01365,2026-05-17,Paid Search,Desktop,5,False,True
S022400,C00262,2024-12-05,Email,Mobile,4,False,True
S022401,C02565,2026-03-22,Referral,Mobile,6,False,False
S022402,C03673,2024-09-25,Paid Search,Mobile,8,True,False
S022403,C01302,2024-10-12,Email,Mobile,8,False,False
S022404,C00805,2026-03-16,Organic,Mobile,8,True,False
S022405,C01662,2026-03-07,Social,Desktop,4,False,True
S022406,C00148,2025-03-29,Referral,Mobile,6,False,False
S022407,C02033,2025-11-03,Paid Search,Mobile,3,False,False
S022408,C03208,2024-09-10,Referral,Desktop,4,False,False
S022409,C00689,2024-08-13,Social,Mobile,4,True,False
S022410,C02075,2026-02-03,Social,Mobile,11,False,False
S022411,C04227,2025-02-08,Email,Mobile,8,True,False
S022412,C03422,2026-06-07,Email,Mobile,6,True,False
S022413,C03927,2026-02-11,Social,Desktop,5,True,False
S022414,C00711,2025-02-03,Referral,Mobile,4,False,False
S022415,C01760,2024-08-06,Organic,Desktop,12,True,False
S022416,C03109,2025-12-29,Organic,Mobile,7,False,False
S022417,C03055,2026-02-23,Paid Search,Tablet,4,True,False
S022418,C04450,2025-12-15,Organic,Mobile,6,False,False
S022419,C01909,2025-07-27,Social,Mobile,7,False,True
S022420,C03567,2026-05-23,Email,Desktop,7,False,False
S022421,C04067,2025-08-03,Paid Search,Mobile,5,True,False
S022422,C03724,2025-07-19,Organic,Mobile,7,True,False
S022423,C01756,2025-06-01,Email,Mobile,8,False,False
S022424,C01920,2025-12-09,Email,Desktop,4,False,False
S022425,C00812,2025-10-31,Paid Search,Mobile,4,False,False
S022426,C02648,2025-01-10,Organic,Desktop,7,False,False
S022427,C01883,2024-12-20,Email,Desktop,7,False,False
S022428,C03417,2025-02-27,Organic,Mobile,5,True,False
S022429,C02082,2026-02-18,Social,Desktop,5,False,False
S022430,C04938,2024-10-13,Social,Desktop,6,False,False
S022431,C00301,2026-05-02,Referral,Desktop,7,False,False
S022432,C02157,2024-08-30,Paid Search,Mobile,8,False,False
S022433,C02461,2025-02-02,Referral,Mobile,2,False,False
S022434,C03735,2025-12-15,Referral,Tablet,6,True,False
S022435,C00818,2025-02-12,Organic,Mobile,6,False,False
S022436,C03929,2025-02-11,Organic,Mobile,5,False,False
S022437,C04483,2025-02-26,Referral,Desktop,9,False,False
S022438,C02947,2026-02-28,Email,Mobile,7,False,False
S022439,C00039,2025-04-01,Social,Desktop,5,True,False
S022440,C04948,2025-04-12,Social,Desktop,5,True,False
S022441,C00302,2024-07-26,Social,Tablet,6,False,True
S022442,C00739,2025-04-27,Social,Desktop,4,True,False
S022443,C04596,2024-10-20,Referral,Mobile,7,False,False
S022444,C03374,2025-01-01,Organic,Mobile,7,False,False
S022445,C02274,2025-01-13,Paid Search,Mobile,2,False,False
S022446,C02490,2026-02-06,Referral,Mobile,6,False,False
S022447,C00423,2024-12-22,Email,Mobile,8,True,True
S022448,C04299,2025-02-09,Social,Mobile,3,False,False
S022449,C03046,2025-06-03,Paid Search,Desktop,3,False,False
S022450,C04014,2025-01-28,Organic,Mobile,4,True,False
S022451,C03527,2026-01-24,Social,Mobile,4,False,False
S022452,C00123,2025-01-05,Email,Mobile,7,False,False
S022453,C02315,2025-01-16,Referral,Mobile,5,False,False
S022454,C03319,2025-10-14,Organic,Mobile,8,False,False
S022455,C00596,2026-06-11,Referral,Mobile,9,False,False
S022456,C04622,2026-04-28,Organic,Mobile,8,True,False
S022457,C04272,2025-11-29,Paid Search,Desktop,6,True,False
S022458,C03436,2026-06-25,Referral,Mobile,4,False,False
S022459,C03757,2025-05-18,Email,Mobile,6,False,False
S022460,C01324,2024-12-20,Email,Mobile,5,False,False
S022461,C02207,2025-03-20,Email,Mobile,5,False,False
S022462,C04596,2025-02-12,Organic,Mobile,4,False,False
S022463,C03790,2026-04-06,Paid Search,Mobile,6,False,False
S022464,C04397,2024-09-28,Social,Mobile,6,False,False
S022465,C02458,2025-06-25,Organic,Desktop,4,True,False
S022466,C02833,2024-09-24,Referral,Desktop,5,False,False
S022467,C00044,2025-09-09,Social,Mobile,4,False,False
S022468,C00324,2025-06-07,Referral,Desktop,8,True,False
S022469,C02273,2025-03-18,Email,Desktop,10,True,True
S022470,C02782,2024-12-21,Organic,Desktop,4,True,False
S022471,C00638,2026-02-25,Paid Search,Mobile,7,False,False
S022472,C03369,2026-01-21,Organic,Mobile,6,False,False
S022473,C02321,2024-11-10,Paid Search,Mobile,8,False,False
S022474,C03788,2025-09-18,Referral,Desktop,13,False,True
S022475,C03414,2026-05-23,Organic,Desktop,5,False,False
S022476,C04238,2025-12-31,Referral,Desktop,8,True,False
S022477,C01511,2024-09-29,Referral,Mobile,4,True,False
S022478,C02873,2025-04-27,Email,Desktop,7,True,False
S022479,C00040,2024-09-02,Referral,Tablet,8,False,False
S022480,C04155,2025-04-03,Organic,Mobile,11,False,False
S022481,C01264,2026-05-10,Organic,Mobile,3,False,False
S022482,C04939,2026-05-04,Paid Search,Desktop,5,False,False
S022483,C04201,2025-11-07,Paid Search,Mobile,2,False,True
S022484,C02291,2025-04-30,Social,Mobile,7,True,False
S022485,C04723,2026-02-26,Email,Mobile,8,True,False
S022486,C00402,2026-06-18,Organic,Mobile,7,False,False
S022487,C04436,2026-04-15,Organic,Mobile,5,False,False
S022488,C00894,2025-04-27,Paid Search,Mobile,8,False,False
S022489,C02778,2024-12-21,Paid Search,Desktop,4,True,False
S022490,C03425,2024-09-24,Email,Mobile,5,False,False
S022491,C03546,2024-11-26,Referral,Tablet,3,False,False
S022492,C03087,2024-08-21,Organic,Mobile,9,False,False
S022493,C04290,2025-11-12,Email,Desktop,5,False,False
S022494,C00987,2026-05-23,Organic,Desktop,3,True,True
S022495,C01620,2025-04-27,Paid Search,Desktop,7,False,False
S022496,C01879,2025-05-29,Referral,Mobile,5,False,False
S022497,C02031,2025-10-01,Organic,Desktop,2,False,False
S022498,C04731,2026-03-17,Paid Search,Desktop,6,False,False
S022499,C00164,2024-09-28,Email,Desktop,8,False,False
S022500,C04943,2025-06-25,Email,Mobile,5,False,False
S022501,C00946,2026-02-19,Email,Mobile,4,False,False
S022502,C00569,2026-02-05,Email,Mobile,5,False,False
S022503,C01961,2025-09-04,Paid Search,Mobile,8,True,False
S022504,C00596,2024-11-21,Paid Search,Desktop,7,False,False
S022505,C02431,2025-02-12,Paid Search,Mobile,9,False,False
S022506,C00064,2025-10-30,Organic,Mobile,8,True,True
S022507,C00984,2025-10-09,Organic,Desktop,6,True,False
S022508,C04404,2025-03-08,Social,Mobile,12,True,False
S022509,C03980,2024-10-29,Social,Mobile,6,False,False
S022510,C04495,2025-09-13,Social,Mobile,6,False,False
S022511,C04520,2026-04-29,Organic,Mobile,7,False,False
S022512,C02180,2025-07-31,Social,Mobile,8,False,False
S022513,C02399,2025-11-23,Referral,Desktop,6,True,False
S022514,C02827,2025-03-13,Email,Desktop,8,False,False
S022515,C00774,2024-12-21,Paid Search,Desktop,7,False,False
S022516,C04154,2024-11-07,Email,Mobile,7,True,False
S022517,C04367,2025-08-11,Referral,Desktop,7,False,False
S022518,C01119,2026-03-22,Organic,Desktop,6,False,False
S022519,C00204,2025-06-24,Social,Desktop,9,False,False
S022520,C04205,2026-04-10,Organic,Mobile,7,False,False
S022521,C04339,2026-03-07,Referral,Mobile,4,True,False
S022522,C03239,2025-09-06,Paid Search,Desktop,4,False,False
S022523,C04782,2024-08-11,Organic,Mobile,6,True,False
S022524,C03808,2025-05-04,Organic,Mobile,6,False,False
S022525,C04174,2026-05-06,Social,Tablet,6,False,False
S022526,C01556,2025-10-26,Paid Search,Desktop,8,False,False
S022527,C02403,2026-05-04,Email,Mobile,7,False,False
S022528,C04037,2026-01-14,Organic,Mobile,5,True,False
S022529,C03096,2025-09-30,Email,Desktop,8,False,False
S022530,C02174,2025-11-11,Paid Search,Desktop,5,False,False
S022531,C04611,2025-08-27,Paid Search,Mobile,6,True,False
S022532,C04269,2026-01-06,Paid Search,Mobile,7,False,True
S022533,C03611,2024-12-16,Social,Desktop,6,False,False
S022534,C02668,2024-10-27,Referral,Mobile,7,True,False
S022535,C03993,2025-02-22,Paid Search,Mobile,5,False,False
S022536,C03901,2026-01-21,Social,Mobile,6,True,False
S022537,C04248,2025-11-11,Email,Desktop,5,True,True
S022538,C01791,2024-10-26,Email,Mobile,6,False,False
S022539,C03405,2025-04-05,Social,Mobile,5,False,False
S022540,C03222,2025-09-03,Paid Search,Mobile,6,False,False
S022541,C00424,2024-12-18,Paid Search,Mobile,8,True,False
S022542,C02787,2026-01-06,Organic,Mobile,4,False,False
S022543,C03021,2024-09-26,Social,Mobile,7,True,False
S022544,C03714,2026-01-28,Referral,Mobile,8,False,False
S022545,C02619,2025-01-18,Email,Desktop,9,True,False
S022546,C01747,2025-05-28,Email,Mobile,11,False,False
S022547,C00552,2025-01-12,Referral,Tablet,11,False,False
S022548,C01067,2025-08-15,Paid Search,Mobile,3,False,False
S022549,C02746,2025-07-18,Email,Desktop,3,False,False
S022550,C03830,2025-02-07,Referral,Desktop,7,False,False
S022551,C01388,2026-01-16,Referral,Desktop,4,True,False
S022552,C04182,2026-01-03,Referral,Desktop,4,False,False
S022553,C01488,2025-10-29,Referral,Desktop,7,False,False
S022554,C00262,2025-05-09,Referral,Desktop,2,False,False
S022555,C02415,2026-04-13,Paid Search,Desktop,5,True,True
S022556,C00612,2024-08-10,Email,Mobile,6,False,False
S022557,C03545,2024-11-21,Paid Search,Mobile,6,False,False
S022558,C03451,2025-08-13,Referral,Mobile,8,False,False
S022559,C04625,2025-12-28,Social,Desktop,9,False,False
S022560,C00815,2025-10-10,Referral,Mobile,9,False,False
S022561,C01824,2026-06-03,Email,Mobile,2,True,False
S022562,C01542,2025-10-08,Referral,Desktop,8,False,False
S022563,C02024,2025-06-18,Organic,Desktop,6,False,False
S022564,C02214,2025-10-20,Social,Tablet,5,False,False
S022565,C00037,2026-04-11,Referral,Desktop,4,True,False
S022566,C04262,2024-09-02,Organic,Mobile,4,False,True
S022567,C00644,2025-06-02,Referral,Desktop,4,True,False
S022568,C01882,2025-04-30,Paid Search,Desktop,6,False,False
S022569,C02615,2024-08-20,Organic,Desktop,6,True,False
S022570,C04441,2025-07-03,Paid Search,Desktop,6,False,False
S022571,C03855,2026-03-22,Referral,Mobile,3,True,False
S022572,C02136,2026-03-17,Referral,Mobile,10,False,False
S022573,C04811,2025-08-16,Organic,Mobile,5,True,False
S022574,C01220,2024-12-06,Social,Desktop,4,True,False
S022575,C04933,2025-03-25,Social,Desktop,4,False,True
S022576,C02922,2025-09-10,Referral,Desktop,5,False,False
S022577,C02491,2026-04-12,Organic,Mobile,4,True,False
S022578,C03166,2024-11-25,Referral,Mobile,5,False,False
S022579,C02287,2026-05-14,Paid Search,Desktop,5,True,False
S022580,C02869,2025-06-29,Social,Desktop,4,False,True
S022581,C04538,2025-11-17,Paid Search,Desktop,6,True,False
S022582,C02983,2026-03-19,Referral,Desktop,6,False,False
S022583,C03849,2025-11-13,Referral,Mobile,7,False,False
S022584,C01615,2025-12-18,Paid Search,Mobile,9,False,False
S022585,C01104,2024-12-28,Email,Desktop,5,False,True
S022586,C04108,2024-08-29,Social,Mobile,8,False,False
S022587,C02455,2026-04-14,Social,Tablet,9,False,False
S022588,C00902,2024-12-03,Organic,Mobile,4,True,True
S022589,C04148,2025-03-04,Referral,Mobile,3,False,False
S022590,C03153,2025-01-26,Organic,Desktop,6,False,False
S022591,C00897,2025-02-02,Referral,Mobile,6,False,False
S022592,C02802,2025-09-22,Organic,Mobile,5,False,False
S022593,C03153,2026-01-12,Paid Search,Desktop,3,False,True
S022594,C01320,2025-11-10,Paid Search,Mobile,3,False,False
S022595,C00095,2024-08-08,Referral,Mobile,5,False,False
S022596,C01382,2025-05-11,Organic,Desktop,10,False,False
S022597,C04181,2025-05-01,Email,Mobile,7,True,False
S022598,C00106,2025-05-26,Referral,Desktop,8,True,False
S022599,C04960,2025-04-14,Paid Search,Desktop,11,True,False
S022600,C03232,2026-06-16,Social,Mobile,6,True,False
S022601,C03570,2025-01-07,Paid Search,Desktop,3,False,False
S022602,C00972,2026-03-29,Organic,Tablet,10,True,False
S022603,C00021,2024-09-15,Email,Mobile,7,False,False
S022604,C04281,2024-11-14,Referral,Desktop,5,False,False
S022605,C01246,2025-05-31,Organic,Desktop,6,False,False
S022606,C00147,2025-01-08,Social,Tablet,5,False,False
S022607,C02158,2025-08-23,Social,Mobile,6,False,False
S022608,C02337,2025-08-30,Referral,Mobile,4,False,True
S022609,C02238,2025-08-30,Referral,Desktop,4,False,False
S022610,C00585,2025-09-22,Referral,Mobile,7,False,False
S022611,C04673,2025-04-12,Social,Mobile,8,False,False
S022612,C03318,2025-04-11,Organic,Desktop,4,True,False
S022613,C00295,2025-07-03,Social,Mobile,4,False,False
S022614,C00708,2025-01-28,Organic,Mobile,6,True,False
S022615,C03731,2026-05-04,Email,Mobile,6,True,False
S022616,C04465,2025-10-24,Email,Desktop,9,False,False
S022617,C02033,2026-04-20,Email,Mobile,9,False,False
S022618,C01715,2024-12-15,Email,Mobile,1,True,False
S022619,C04284,2024-11-17,Social,Mobile,3,False,False
S022620,C02861,2025-10-26,Paid Search,Mobile,9,False,False
S022621,C03437,2025-08-01,Email,Mobile,8,False,True
S022622,C00470,2026-03-28,Paid Search,Mobile,9,False,False
S022623,C01430,2025-06-01,Organic,Desktop,4,False,False
S022624,C01626,2025-05-04,Organic,Tablet,10,False,False
S022625,C01055,2025-03-16,Paid Search,Mobile,6,False,False
S022626,C03384,2025-02-10,Paid Search,Desktop,2,False,False
S022627,C02876,2025-04-04,Paid Search,Desktop,10,False,False
S022628,C01428,2026-01-30,Organic,Mobile,10,False,False
S022629,C03761,2025-03-09,Social,Mobile,7,True,True
S022630,C00903,2025-01-07,Social,Mobile,2,True,False
S022631,C02286,2025-03-19,Referral,Tablet,6,False,False
S022632,C02543,2026-02-26,Paid Search,Desktop,4,False,False
S022633,C04424,2026-03-02,Organic,Mobile,7,True,False
S022634,C01579,2025-04-26,Social,Mobile,8,False,False
S022635,C00747,2024-09-13,Organic,Desktop,9,False,True
S022636,C03256,2026-06-04,Social,Mobile,8,False,False
S022637,C00366,2025-06-18,Organic,Mobile,10,False,True
S022638,C01836,2024-08-26,Referral,Mobile,7,False,True
S022639,C02802,2026-05-16,Referral,Mobile,6,False,False
S022640,C01234,2026-03-15,Referral,Mobile,4,False,False
S022641,C04733,2024-12-13,Social,Tablet,7,False,False
S022642,C01415,2025-10-06,Paid Search,Mobile,9,False,True
S022643,C00715,2025-07-26,Email,Desktop,4,True,True
S022644,C02233,2025-02-09,Organic,Mobile,3,False,False
S022645,C01346,2025-01-28,Referral,Mobile,11,True,False
S022646,C02279,2024-08-24,Paid Search,Mobile,2,True,False
S022647,C04156,2026-02-17,Referral,Desktop,8,False,False
S022648,C04376,2026-05-30,Paid Search,Mobile,7,False,False
S022649,C00083,2024-12-04,Organic,Mobile,4,False,False
S022650,C01592,2025-09-09,Referral,Mobile,8,False,False
S022651,C00357,2025-09-11,Paid Search,Desktop,5,True,True
S022652,C03563,2024-10-28,Paid Search,Mobile,6,False,True
S022653,C01064,2025-02-26,Email,Mobile,12,False,False
S022654,C01348,2024-11-21,Paid Search,Mobile,6,True,False
S022655,C01858,2025-11-10,Referral,Mobile,8,False,False
S022656,C02175,2025-01-20,Social,Mobile,10,False,False
S022657,C04937,2025-04-28,Social,Mobile,4,False,False
S022658,C04090,2025-06-17,Social,Desktop,3,False,False
S022659,C04687,2026-03-12,Paid Search,Mobile,6,False,False
